FY	SN	MODEL	DEST	CHASSIS	LCD PANEL	LCD_LABEL	LCD_VENDOR	INVERTER/LD	I_LABEL/LD_LABEL	TCON	T_LABEL	MAIN BOARD	M_LABEL	PSU	PSU_LABEL	REMOTE COMMANDER	REMOTE COMMANDER_LABEL
FY15	7000001-7200000	KDL-48R553C	RU3	GN1S_SE2N	A2061940A	NS5S480VND0101	SOEM	N/A	N/A	N/A	N/A	A2066835A	BE	149299612	AC ADAPTOR (85W)	149271811	RM-ED062
FY15	6000001-6800000	KDL-48R555C	CEI	GN1S_SE2N	A2061940A	NS5S480VND0101	SOEM	N/A	N/A	N/A	N/A	A2066825A	BE	149299612	AC ADAPTOR (85W)	149296511	RMT-TX102D
FY15	6000001-6800000	KD-55X9005C	CEI	GN1T_XB	A2080280A	D5S550HTG01	SOEM	189579011	15STO24M-A01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072540A	COMPLE SVC (XB) BMFW CEI	147461311 / 147461411	G1A / G1D	149296311 / 149295012	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-55X9005C	UKA	GN1T_XB	A2080280A	D5S550HTG01	SOEM	189579011	15STO24M-A01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072540A	COMPLE SVC (XB) BMFW CEI	147461311 / 147461411	G1A / G1D	149296311 / 149295012	RMT-TX100D / RMF-TX100E
FY15	7000001-7200000	KD-55X9005C	RU3	GN1T_XB	A2080280A	D5S550HTG01	SOEM	189579011	15STO24M-A01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072540A	COMPLE SVC (XB) BMFW CEI	147461311 / 147461411	G1A / G1D	149296111 / 149295012	RMT-TX100E / RMF-TX100E
FY15	6000001-6800000	KD-65X9005C	CEI	GN1T_XB	A2080283A	YD5S650HTG01	SOEM	189579011	15STO24M-A01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072540A	COMPLE SVC (XB) BMFW CEI	147461211 / 147461411	G1B / G1D	149296311 / 149295012	RMT-TX100D / RMF-TX100E
FY15	6000001-6800000	KD-65X9005C	CEI	GN1T_XB	A2080283A	YD5S650HTG01	SOEM	189579011	15STO24M-A01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072540A	COMPLE SVC (XB) BMFW CEI	147461211 / 147461411	G1B / G1D	149296311 / 149295012	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-65X9005C	UKA	GN1T_XB	A2080283A	YD5S650HTG01	SOEM	189579011	15STO24M-A01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072540A	COMPLE SVC (XB) BMFW CEI	147461211 / 147461411	G1B / G1D	149296311 / 149295012	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-65X9005C	UKA	GN1T_XB	A2080283A	YD5S650HTG01	SOEM	189579011	15STO24M-A01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072540A	COMPLE SVC (XB) BMFW CEI	147461211 / 147461411	G1B / G1D	149296311 / 149295012	RMT-TX100D / RMF-TX100E
FY15	7000001-7200000	KD-65X9005C	RU3	GN1T_XB	A2080283A	YD5S650HTG01	SOEM	189579011	15STO24M-A01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072540A	COMPLE SVC (XB) BMFW CEI	147461211 / 147461411	G1B / G1D	149296311 / 149295012	RMT-TX100D / RMF-TX100E
FY15	7000001-7200000	KD-65X9005C	RU3	GN1T_XB	A2080283A	YD5S650HTG01	SOEM	189579011	15STO24M-A01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072540A	COMPLE SVC (XB) BMFW CEI	147461211 / 147461411	G1B / G1D	149296311 / 149295012	RMT-TX100D / RMF-TX100E
FY15	6000001 - 6800000	KD-75X9105C	CEI	GN1T_XB	A2080285A	YD5S750HTN01	Darwin	189579111	15STO15S-A01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072540B	BMFW	147461111 / 147461411	G1C / G1D	149296311 / 149295012	RMT-TX100D / RMF-TX100E
FY15	6800001 - 7000000	KD-75X9105C	UKA	GN1T_XB	A2080285A	YD5S750HTN01	Darwin	189579111	15STO15S-A01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072540B	BMFW	147461111 / 147461411	G1C / G1D	149296311 / 149295012	RMT-TX100D / RMF-TX100E
FY15	6000001-6800000	KD-55S8505C	CEI	GN1T_XC	A2084256A	A55QVR3B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076841A	COMPLE SVC (XC) BMFW CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-55S8505C	UKA	GN1T_XC	A2084256A	A55QVR3B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076841A	COMPLE SVC (XC) BMFW CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	7000001-7200000	KD-55S8505C	RU3	GN1T_XC	A2084256A	A55QVR3B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076841A	COMPLE SVC (XC) BMFW CEI	147462011	GL3(CH)	149296111 / 149295011	RMT-TX100E / RMF-TX100E
FY15	6000001-6800000	KD-65S8505C	CEI	GN1T_XC	A2084259A	A65QVR3B	AUO	189588011	55.65T44.D01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076841A	COMPLE SVC (XC) BMFW CEI	147461911	G8(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-65S8505C	UKA	GN1T_XC	A2084259A	A65QVR3B	AUO	189588011	55.65T44.D01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076841A	COMPLE SVC (XC) BMFW CEI	147461911	G8(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	7000001-7200000	KD-65S8505C	RU3	GN1T_XC	A2084259A	A65QVR3B	AUO	189588011	55.65T44.D01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076841A	COMPLE SVC (XC) BMFW CEI	147461911	G8(CH)	149296111 / 149295011	RMT-TX100E / RMF-TX100E
FY15	6000001-6800000	KD-55S8005C	CEI	GN1T_XCLL	A2084256A	A55QVR3B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076841A	COMPLE SVC (XC) BMFW CEI	147462011	GL3 (CH)	149296311	RMT-TX100D
FY15	6800001-7000000	KD-55S8005C	UKA	GN1T_XCLL	A2084256A	A55QVR3B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076841A	COMPLE SVC (XC) BMFW CEI	147462011	GL3 (CH)	149296311	RMT-TX100D
FY15	6000001-6800000	KD-65S8005C	CEI	GN1T_XCLL	A2084259A	A65QVR3B	AUO	189588011	55.65T44.D01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076841A	COMPLE SVC (XC) BMFW CEI	147461911	G8 (CH)	149296311	RMT-TX100D
FY15	6800001-7000000	KD-65S8005C	UKA	GN1T_XCLL	A2084259A	A65QVR3B	AUO	189588011	55.65T44.D01	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076841A	COMPLE SVC (XC) BMFW CEI	147461911	G8 (CH)	149296311	RMT-TX100D
FY15	5000001-5100000	KD-55X8501C/8	CEI	GN1T_XF	B2B MODEL  CONTACT PSE												
FY15	6000001-6800000	KD-55X8505C	CEI	GN1T_XF	181210311	Y55QHNDB (LSY550FF01-001)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6000001-6800000	KD-55X8505C	CEI	GN1T_XF	181210314	Y55QHNDB (LSY550FF01-20*)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-55X8505C	UKA	GN1T_XF	181210311	Y55QHNDB (LSY550FF01-001)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-55X8505C	UKA	GN1T_XF	181210314	Y55QHNDB (LSY550FF01-20*)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	7000001-7200000	KD-55X8505C	RU3	GN1T_XF	181210311	Y55QHNDB (LSY550FF01-001)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	7000001-7200000	KD-55X8505C	RU3	GN1T_XF	181210314	Y55QHNDB (LSY550FF01-20*)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6000001-6800000	KD-55X8507C	CEI	GN1T_XF	181210211	Y55QHNDS (LSY550FF01-001)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6000001-6800000	KD-55X8507C	CEI	GN1T_XF	181210214	Y55QHNDS (LSY550FF01-20*)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-55X8507C	UKA	GN1T_XF	181210211	Y55QHNDS (LSY550FF01-001)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-55X8507C	UKA	GN1T_XF	181210214	Y55QHNDS (LSY550FF01-20*)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	7000001-7200000	KD-55X8507C	RU3	GN1T_XF	181210211	Y55QHNDS (LSY550FF01-001)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	7000001-7200000	KD-55X8507C	RU3	GN1T_XF	181210214	Y55QHNDS (LSY550FF01-20*)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6000001-6800000	KD-55X8508C	CEI	GN1T_XF	181210311	Y55QHNDB (LSY550FF01-001)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6000001-6800000	KD-55X8508C	CEI	GN1T_XF	181210314	Y55QHNDB (LSY550FF01-20*)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-55X8508C	UKA	GN1T_XF	181210311	Y55QHNDB (LSY550FF01-001)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-55X8508C	UKA	GN1T_XF	181210314	Y55QHNDB (LSY550FF01-20*)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6000001-6800000	KD-55X8509C	CEI	GN1T_XF	181210311	Y55QHNDB (LSY550FF01-001)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6000001-6800000	KD-55X8509C	CEI	GN1T_XF	181210314	Y55QHNDB (LSY550FF01-20*)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-55X8509C	UKA	GN1T_XF	181210311	Y55QHNDB (LSY550FF01-001)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-55X8509C	UKA	GN1T_XF	181210314	Y55QHNDB (LSY550FF01-20*)	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147462011	GL3(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	5000001-5100000	KD-65X8501C/8	CEI	GN1T_XF	B2B MODEL  CONTACT PSE												
FY15	6000001-6800000	KD-65X8505C	CEI	GN1T_XF	181210511	A65QVF6B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461711	GL1A(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-65X8505C	UKA	GN1T_XF	181210511	A65QVF6B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461711	GL1A(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	7000001-7200000	KD-65X8505C	RU3	GN1T_XF	181210511	A65QVF6B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461711	GL1A(CH)	149296111 / 149295011	RMT-TX100E / RMF-TX100E
FY15	6000001-6800000	KD-65X8507C	CEI	GN1T_XF	181210411	A65QVF6S	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461711	GL1A(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-65X8507C	UKA	GN1T_XF	181210411	A65QVF6S	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461711	GL1A(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6000001-6800000	KD-65X8508C	CEI	GN1T_XF	181210511	A65QVF6B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461711	GL1A(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-65X8508C	UKA	GN1T_XF	181210511	A65QVF6B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461711	GL1A(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6000001-6800000	KD-65X8509C	CEI	GN1T_XF	181210511	A65QVF6B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461711	GL1A(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-65X8509C	UKA	GN1T_XF	181210511	A65QVF6B	AUO	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461711	GL1A(CH)	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	5000001-5100000	KD-75X8501C/8	CEI	GN1T_XF	B2B MODEL  CONTACT PSE												
FY15	6000001-6800000	KD-75X8505C	CEI	GN1T_XF	181210711	B75QF59B	Darwin	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461611 / 147461511	G4 / GL2	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	6800001-7000000	KD-75X8505C	UKA	GN1T_XF	181210711	B75QF59B	Darwin	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461611 / 147461511	G4 / GL2	149296311 / 149295011	RMT-TX100D / RMF-TX100E
FY15	7000001-7200000	KD-75X8505C	RU3	GN1T_XF	181210711	B75QF59B	Darwin	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072559A	COMPLE SVC (XF) BMFL CEI	147461611 / 147461511	G4 / GL2	149296111 / 149295011	RMT-TX100E / RMF-TX100E
FY15	5000001-5100000	KD-43X8301C/8	CEI	GN1T_XFL	B2B MODEL  CONTACT PSE												
FY15	6000001-6800000	KD-43X8305C	CEI	GN1T_XFL	181209911	Y43QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	6800001-7000000	KD-43X8305C	UKA	GN1T_XFL	181209911	Y43QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	7000001-7200000	KD-43X8305C	RU3	GN1T_XFL	181209911	Y43QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296111	RMT-TX100E
FY15	6000001-6800000	KD-43X8307C	CEI	GN1T_XFL	181209811	Y43QHNDS	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	6800001-7000000	KD-43X8307C	UKA	GN1T_XFL	181209811	Y43QHNDS	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	7000001-7200000	KD-43X8307C	RU3	GN1T_XFL	181209811	Y43QHNDS	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296111	RMT-TX100E
FY15	6000001-6800000	KD-43X8308C	CEI	GN1T_XFL	181209911	Y43QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	6800001-7000000	KD-43X8308C	UKA	GN1T_XFL	181209911	Y43QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	6000001-6800000	KD-43X8309C	CEI	GN1T_XFL	181209911	Y43QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	6800001-7000000	KD-43X8309C	UKA	GN1T_XFL	181209911	Y43QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	5000001-5100000	KD-49X8301C/8	CEI	GN1T_XFL	B2B MODEL  CONTACT PSE												
FY15	6000001-6800000	KD-49X8305C	CEI	GN1T_XFL	181210111	Y49QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	6800001-7000000	KD-49X8305C	UKA	GN1T_XFL	181210111	Y49QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	7000001-7200000	KD-49X8305C	RU3	GN1T_XFL	181210111	Y49QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296111	RMT-TX100E
FY15	6000001-6800000	KD-49X8307C	CEI	GN1T_XFL	181210011	Y49QHNDS	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	6800001-7000000	KD-49X8307C	UKA	GN1T_XFL	181210011	Y49QHNDS	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	7000001-7200000	KD-49X8307C	RU3	GN1T_XFL	181210011	Y49QHNDS	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296111	RMT-TX100E
FY15	6000001-6800000	KD-49X8308C	CEI	GN1T_XFL	181210111	Y49QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	6800001-7000000	KD-49X8308C	UKA	GN1T_XFL	181210111	Y49QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	7000001-7200000	KD-49X8308C	RU3	GN1T_XFL	181210111	Y49QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296111	RMT-TX100E
FY15	6000001-6800000	KD-49X8309C	CEI	GN1T_XFL	181210111	Y49QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	6800001-7000000	KD-49X8309C	UKA	GN1T_XFL	181210111	Y49QHNDB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2072550A	COMPLE SVC (XF) BMFW CEI	147462111	GL4(CH)	149296311	RMT-TX100D
FY15	6000001 - 6800000	KD-49X8005C	CEI	GN1T_XFLL	A2087489A	Y49QSSWNB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076845B	BMFW	147463311	GL6	149296311	RMT-TX100D
FY15	6800001 - 7000000	KD-49X8005C	UKA	GN1T_XFLL	A2087489A	Y49QSSWNB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076845B	BMFW	147463311	GL6	149296311	RMT-TX100D
FY15	6000001 - 6800000	KD-55X8005C	CEI	GN1T_XFLL	A2087488A	Y55QSSWNB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076845B	BMFW	147463311	GL6	149296311	RMT-TX100D
FY15	6800001 - 7000000	KD-55X8005C	UKA	GN1T_XFLL	A2087488A	Y55QSSWNB	YLT	N/A	N/A	See attached Excel file "FY15 Tcon"	See attached Excel file "FY15 T-con"	A2076845B	BMFW	147463311	GL6	149296311	RMT-TX100D
